"","X","SBL","STORIES","GROSS_SQ_FT","OVER_COND","BUILD_AGE","CLASS","CLASSDSCRP","CURRENT_LAND_VALUE","STRUCTURE_VALUE","CrowdednessRate","DisabledRate","HSCompletedRate","BothParentsRate","UnemploymentRate","YoungUnemploymentRate","MalePopRate","PovertyRate","NonWhiteRate","ChildrenRate","ElderlyRate","VacancyRate","OwnerOccupiedRate","MedianIncome","FIRE"
"5733",5865,"12237000010520000000",2,8.70649036194662,"FAIR",77,"Commercial","PROFESSIONAL BUILDING",12.1172414318236,13.7288627512386,0.00776715578283849,0.136993851255864,0.931947864265818,0.656714244262956,0.0565112795344329,0.0237233267024704,0.53608599497696,0.178441550678882,0.128092506236345,0.0137403617045222,0.102226541168979,0.0448371304649791,0.200959884923413,48997.4555928562,"NO"
"5734",5866,"12238000010010000000",2,9.69424690639091,"NORMAL",97,"Commercial","APARTMENT",11.7101356342579,13.5647388395326,0.0113947255060862,0.117513248857842,0.847868348515614,0.264197122825047,0.128165277950426,0,0.50239933806805,0.245931820038411,0.423689441389185,0.0535067590413263,0.117410039271584,0.156708502299485,0.237110898075795,43936.7424768447,"NO"
"5735",5867,"12238000010020000000",2,8.61431990214696,"NORMAL",57,"Commercial","DRIVE-IN BRANCH BANK",12.0500034598803,12.7725221730442,0.0104261763192093,0.117304004684247,0.855974190616067,0.267240359589033,0.119404737220097,0,0.509293314816239,0.234982282559924,0.397700647714852,0.0492741592830249,0.121871411618168,0.148793880670674,0.237926670619782,45230.5460519656,"NO"
"5736",5868,"12238000010030000000",1,6.64118216974059,"FAIR",18,"Commercial","MINI-MART : GAS & SNACKS",11.3736633976367,12.8282607371496,0.00933184752046991,0.117067587238198,0.865132689295068,0.270678803064425,0.109506518168733,0,0.517082570535619,0.222610795021721,0.368336846941838,0.0444918974507871,0.126912155347981,0.139851435106849,0.238848382599103,46692.3680547615,"NO"
"5737",5869,"12238000010050000000",1,9.08523056093334,"NORMAL",87,"Commercial","AUTO BODY OR TIRE SHOP",10.76426557448,12.5212482822909,0.00856218180742419,0.116901309605371,0.871574064523722,0.273097136614911,0.102544881197444,0,0.522560926825117,0.213909653474047,0.347684634658173,0.0411284266481172,0.130457422201559,0.133562014825502,0.239496643074935,47720.4998881045,"NO"
"5738",5870,"12238000010060000000",2,9.74683374249075,"FAIR",67,"Industrial","MANUFACTURING",11.3229748810118,12.496126902127,0.00811047555517031,0.116803723542896,0.875354419312273,0.274516423412119,0.0984591919266965,0,0.525776099004541,0.208803072821939,0.335564134480907,0.0391544517586458,0.132538090700268,0.129870840311706,0.239877098258346,48323.8963619119,"NO"
"5739",5871,"12238000010070000000",2,10.1331299405902,"GOOD",84,"Industrial","MANUFACTURING",11.7440371859336,13.0771567845662,0.00725134127083843,0.116618117230106,0.882544561998094,0.277215872314359,0.0906883104963166,0,0.531891278140516,0.199090480861918,0.312511238503529,0.0353999996219019,0.136495471481804,0.122850316335271,0.240600714746029,49471.5417511582,"NO"
"5740",5872,"12238000010080000000",1,10.4415002361461,"GOOD",77,"Commercial","RESTAURANT",12.4927542176484,14.2640990104545,0.00743503471985729,0.116657802136619,0.881007221290147,0.276638697024831,0.0923498202717916,0,0.53058377782614,0.201167152167658,0.317440230454131,0.0362027475447264,0.135649334925391,0.124351390482433,0.240445996664335,49226.1610887334,"NO"
"5741",5873,"12238000010120000000",2,9.32865659879423,"NORMAL",97,"Commercial","APARTMENT",10.7342203960486,12.6903489340626,0.00636854434538304,0.116427398869467,0.889932738645664,0.279989670584061,0.0827034001511864,0,0.538174884135877,0.18911038057157,0.28882340988021,0.0315421407708093,0.140561848124559,0.115636430107575,0.241344261386159,50650.7960768398,"NO"
"5742",5874,"12238000010130000000",2,9.32865659879423,"NORMAL",97,"Commercial","APARTMENT",10.7342203960486,12.6903489340626,0.00626693005058592,0.116405446242354,0.890783154339502,0.280308948491536,0.0817842974557165,0,0.538898158281482,0.187961621639854,0.286096823582243,0.0310980821257496,0.141029908199326,0.114806076103571,0.24142984728401,50786.534085475,"YES"
"5743",5875,"12238000010140000000",2,9.37653254684025,"FAIR",87,"Commercial","APARTMENT",10.6090572530946,13.1796884440236,0,0.111062655939507,0.95187816436891,0.437436279383996,0.0231578537035793,0.0228583124992845,0.576078602634296,0.10249194263409,0.111769454834205,0.0152269945384738,0.176610276231634,0.0619168338751336,0.377579471440091,64606.5226062045,"NO"
"5744",5876,"12238000010150000000",2,9.37653254684025,"NORMAL",87,"Commercial","APARTMENT",10.6090572530946,13.1796884440236,0,0.111109528091204,0.951776559541194,0.435821310456399,0.0231806732207955,0.0225897119187892,0.57616586962654,0.10266375463859,0.11184194109405,0.0150916778374473,0.176531389620271,0.0619365542590033,0.376041646330114,64542.4987927706,"NO"
"5745",5877,"12238000010170000000",2,8.71538809736648,"FAIR",115,"Commercial","APARTMENT",11.3468708806401,12.8084742127834,0,0.111188092406704,0.951606255566403,0.433114395502492,0.0232189219396025,0.0221394995861888,0.576312141373477,0.102951735711348,0.11196343825562,0.0148648680237954,0.176399164569799,0.0619696083946472,0.373464035259365,64435.1858810304,"NO"
"5746",5878,"12238000010240000000",2,10.1067548738455,"FAIR",77,"Commercial","MULTI-OCCUPANT SM STRC",11.0666383623418,12.4946293353926,0.00807085409805802,0.116795163772094,0.87568601349406,0.27464091628926,0.0981008153016058,0,0.52605811813972,0.208355148611706,0.334500983648797,0.0389813043624482,0.132720596736602,0.129547068586248,0.239910469921141,48376.8233413136,"NO"
"5747",5879,"12238000010250000000",1,10.437169958445,"NORMAL",67,"Commercial","LARGE RETAIL STORE",12.1007121298723,13.1265545820228,0.00897514257309518,0.116990525140638,0.868117972870798,0.271799590345499,0.1062801170086,0,0.519621538764063,0.218578212843179,0.358765488661287,0.0429330821686108,0.128555224806578,0.136936575717313,0.239148821757295,47168.8602581827,"NO"
"5748",5880,"12238000010260000000",2,8.090708716084,"NORMAL",105,"Commercial","APARTMENT",10.9543091773679,12.0305280730152,0.0102431746699821,0.117264469233308,0.857505741613019,0.267815361204175,0.117749484783262,0,0.510595891011383,0.232913432114343,0.392790218623312,0.0484744345537261,0.122714361577037,0.147298459652613,0.238080806024537,45475.0025971067,"NO"
"5749",5881,"12238000010340000000",2,8.80086724247048,"FAIR",107,"Commercial","APARTMENT",11.6483301019764,12.741102957993,0.00939663140029469,0.117081583067816,0.864590509395865,0.270475248420564,0.110092489253696,0,0.516621449337831,0.223343182730838,0.370075173615384,0.044775005668525,0.126613745092858,0.140380824737657,0.238793817574249,46605.8287065662,"NO"
"5750",5882,"12238000010350000000",2,8.67931204089267,"NORMAL",97,"Commercial","APARTMENT",11.7223756891524,12.3954525666916,0.00970297591619228,0.117147765359777,0.862026695076623,0.269512696486334,0.112863379617754,0,0.51444093853038,0.226806435608026,0.378295225343059,0.0461137437951101,0.125202647989819,0.142884157520588,0.238535795112968,46196.6087771529,"NO"
"5751",5883,"12238000010360010000",2,8.66664714458457,"NORMAL",92,"Commercial","APARTMENT",12.0076217068063,12.7541940540399,0.0100405111568469,0.117220686057504,0.85920184384433,0.268452141516675,0.115916390516675,0,0.512038417179584,0.23062230249216,0.387352208556763,0.0475887866709601,0.123647878847418,0.145642369238039,0.238251501877596,45745.7237761583,"NO"
"5752",5884,"12238000010370000000",2,9.10052550596898,"NORMAL",137,"Commercial","APARTMENT",11.6952470217642,12.7798730684576,0.00571194070028821,0.102753804459697,0.948315711457619,0.590395065202652,0.0400908396032968,0.00568287798831022,0.56025805747665,0.151498914937103,0.09616369983642,0.00671189525802762,0.143303806625816,0.0495631471533077,0.251419396135258,55182.4915573757,"NO"
"5753",5885,"12238000010510000000",1,7.78072088611792,"POOR",8,"Commercial","FAST FOOD FRANCHISE",10.8197782844103,12.9692121979102,0.00966753447360003,0.117140108634165,0.862323306484032,0.269624055519542,0.112542811281548,0,0.514693204997033,0.226405766845702,0.377344235603425,0.0459588632341821,0.125365899865972,0.142594543310079,0.238565646106782,46243.952025957,"NO"
"5754",5886,"12238000010520000000",1,8.11522197256233,"FAIR",7,"Commercial","NEIGHBORHD SHOPPING CTR",11.7360690162844,14.0584567365747,0.00835696193526259,0.116856974156911,0.873291561066134,0.273741949153215,0.100688664628266,0,0.524021648744166,0.211589623978375,0.34217803056646,0.0402316073713279,0.131402714681318,0.131885034801277,0.239669492053033,47994.635892642,"NO"
"5755",5887,"12239000010020010000",1,10.3880410669633,"NORMAL",67,"Commercial","OFFICE BUILDING",11.7511546537025,13.8860622139152,0.00615123411495386,0.116380451434896,0.891751420069941,0.280672471717336,0.0807378261250179,0,0.53972166327319,0.186653668465688,0.282992388783432,0.0305924861314236,0.141562831725395,0.113860652198491,0.241527293618195,50941.0825763269,"NO"
"5756",5888,"12239000010030050000",2,11.0575976176897,"NORMAL",87,"Commercial","DISTRIBUTION FACILITY",12.797187100525,14.2134809843102,0,0.111017795235899,0.951975408977836,0.438981944342268,0.0231360134517186,0.0231153864887269,0.575995080574137,0.102327503684072,0.111700079213483,0.0153565043262297,0.176685777542388,0.0618979597619603,0.379051303091972,64667.7989337106,"YES"
"5757",5889,"12239000010040010000",2,8.49556089128912,"NORMAL",35,"Industrial","MANUFACTURING",11.0821425488778,12.4665119815881,0,0.110265040848191,0.953607155699638,0.464917919164096,0.0227695380268026,0.0274290409335951,0.574593595706569,0.0995682482292775,0.110535969007932,0.0175296548375632,0.177952675704406,0.0615812556007966,0.403748368559404,65696.004482959,"NO"
"5758",5890,"12239000010070000000",1,9.43994301835113,"NORMAL",53,"Commercial","AUTO DEALER",11.5028751291167,12.9096650839517,0,0.12960388766361,0.942495560569776,0.394353673689503,0.0325343639651886,0,0.554703890290721,0.125052227816272,0.152162402760114,0.0312075778161962,0.172176115453834,0.081345675664751,0.32475069332086,53795.4631590313,"NO"
"5759",5891,"12239000010100010000",1,9.51944141180126,"NORMAL",35,"Industrial","MANUFACTURING",12.4833255224914,12.8607388392718,0,0.111790413945744,0.950300602337609,0.412361548988025,0.0235121597414145,0.0186878996665492,0.577433549014747,0.105159572715391,0.11289490894788,0.0131260068734298,0.175385447395625,0.0622230213815225,0.353702510484441,63612.4602231185,"YES"
"5760",5892,"12239000010100010000",1,9.51944141180126,"NORMAL",35,"Industrial","MANUFACTURING",12.4833255224914,12.8607388392718,0,0.111790413945744,0.950300602337609,0.412361548988025,0.0235121597414145,0.0186878996665492,0.577433549014747,0.105159572715391,0.11289490894788,0.0131260068734298,0.175385447395625,0.0622230213815225,0.353702510484441,63612.4602231185,"YES"
"5761",5893,"12239000010110000000",1,10.0420313619842,"NORMAL",43,"Industrial","MANUFACTURING",12.0855984920623,13.5735663771863,0,0.111693529697923,0.950510618454894,0.415699672887599,0.0234649920377549,0.0192430942599986,0.577253169053575,0.104804439097243,0.112745080606143,0.0134057050806145,0.175548505197077,0.0621822595541095,0.356881178919019,63744.7967765428,"NO"
"5762",5894,"12239000010120000000",1,9.39266192877014,"FAIR",57,"Commercial","MULTI-OCCUPANT SM STRC",11.5588543968586,12.8974682930513,0,0.111341497747824,0.951273718597415,0.427828850668992,0.0232936067086183,0.0212604112110186,0.576597752812873,0.103514049968421,0.112200674631921,0.0144219972801082,0.176140980827687,0.0620341501770281,0.36843097027219,64225.6457898659,"NO"
"5763",5895,"12239000010140000000",2,8.73101341526956,"NORMAL",45,"Commercial","APARTMENT",10.6430411059102,12.2695168180867,0,0.111011029004142,0.951990076147724,0.439215073261014,0.0231327193391917,0.0231541603386973,0.575982483143192,0.102302701753736,0.111689615455888,0.0153760379752428,0.17669716522304,0.0618951130249796,0.379273295911142,64677.0410944388,"NO"
"5764",5896,"12239000010160000000",1,6.87316383421252,"NORMAL",57,"Commercial","1 OCCUPANT SM STRUCTURE",9.93304635477767,11.413105129688,0.0055399677274348,0.116248394197292,0.896867142519228,0.282593105556372,0.0752089132339659,0,0.544072558735809,0.179743245835464,0.26659045872089,0.027921226892217,0.144378472887065,0.108865611949453,0.242042140301004,51757.6220440576,"NO"
"5765",5897,"12240000010510000000",1,10.3259081012937,"FAIR",57,"Commercial","DISTRIBUTION FACILITY",11.1331281036106,12.7801547189312,0,0.137910823914484,0.942075496739018,0.448213732200513,0.0367782315312425,0,0.538263218482821,0.129583960423194,0.171698690956093,0.046903299123045,0.173477159538517,0.0914782833591362,0.369299787982824,50734.3576744428,"NO"
"5766",5898,"12240000010520000000",2,10.0168162378431,"NORMAL",57,"Industrial","MANUFACTURING",11.4019939042629,13.0615512380076,0,0.135975159596367,0.942173379104306,0.435663377860126,0.0357893346900561,0,0.542094188267991,0.128527985892808,0.167146387335678,0.0432459160923777,0.17317399305993,0.0891172050299942,0.35891905429987,51447.6498536006,"NO"
"5767",5899,"12240000010530010000",1,10.5010870250842,"NORMAL",77,"Industrial","MANUFACTURING",10.8589989975636,13.0322198275514,0.003879989773519,0.130945119577179,0.927981719702255,0.464283097928785,0.0769231642565472,0.133001346418324,0.496051539884683,0.16894493135581,0.251809556895208,0.0799725025397613,0.152307501186136,0.0813066992675166,0.553371180536431,48002.0547383454,"NO"
"5768",5900,"12240000020450000000",2,8.35279013512463,"GOOD",107,"Commercial","APARTMENT",10.2989023247908,11.6109592052416,0.00441285968916852,0.126982547926222,0.926198111667225,0.447000438611121,0.0809009182115481,0.151267481223862,0.496203431865059,0.172710851855151,0.255742494509263,0.0788345665050602,0.148929312498841,0.0762432081635421,0.562530807913052,48734.4856452441,"NO"
"5769",5901,"12241000010060000000",2,9.11986846881211,"GOOD",48,"Commercial","APARTMENT",12.6770133355973,15.0273622422389,0.00197956764392416,0.14507719690867,0.934342762202022,0.525919807491384,0.0627369409022925,0.0678571793577881,0.495509833790314,0.155514188795463,0.237783166107214,0.0840308266426962,0.164355440750256,0.0993650851219149,0.520704373771491,45389.9202135938,"NO"
"5770",5902,"1224100001012001NHOM",1,9.91615695563679,"NORMAL",57,"Commercial","MULTI-OCCUPANT SM STRC",12.1547793511426,12.5984525140897,0.000596246445187435,0.155363965227352,0.938972978194017,0.570785295863959,0.0524107595816518,0.0204386054180614,0.495115524803823,0.145737923507253,0.227573327242133,0.0869848891509721,0.173125160877488,0.112509821535125,0.496926137563195,43488.5420904021,"NO"
"5771",5903,"12241000010150000000",2,7.8336002236611,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",10.4884925744764,11.0202671451597,0.000342592394152424,0.157250208609204,0.939822002299633,0.579012100229973,0.0505172891959636,0.011743652008037,0.495043221949016,0.143945289015269,0.225701190105141,0.0875265637258425,0.174733229226869,0.114920119045236,0.49256601791332,43139.8940223053,"NO"
"5772",5904,"12241000010200010000",1,7.49554194388426,"GOOD",67,"Commercial","MINI-MART : GAS & SNACKS",10.8454460311589,12.1995514285399,0.00136248852536822,0.149665972048297,0.936408233045433,0.54593363800581,0.0581305842056635,0.0467044551483799,0.495333938385801,0.151153141504113,0.233228708058558,0.0853485902180905,0.168267483138558,0.105228757540816,0.510097254431724,44541.7435664259,"NO"
"5773",5905,"12241000010230010000",1,10.2208861817758,"FAIR",27,"Industrial","MANUFACTURING",12.31850807486,14.1740238111766,0.00181319101896346,0.146314420625171,0.934899653624123,0.531315928464198,0.06149497685343,0.0621539903227717,0.495462408941751,0.154338364970267,0.236555194951046,0.0843861215304625,0.165410204053205,0.100946046132579,0.517844486500576,45161.2351654649,"NO"
"5774",5906,"12241000010390000000",2,11.0067556527404,"NORMAL",57,"Commercial","DISTRIBUTION FACILITY",11.7675676833438,13.7912178653952,0.00289555158673241,0.138265680818332,0.931276805066199,0.496211546696234,0.0695745548193432,0.099255998633688,0.495770930562677,0.161987668731151,0.244543742369339,0.0820747561175689,0.158548457652763,0.0906611286597835,0.53644943903543,46648.942219214,"NO"
"5775",5907,"12241000010400000000",1,9.52566193023138,"FAIR",7,"Commercial","NEIGHBORHD SHOPPING CTR",11.8458198802436,13.7304971836373,0.00211721135534548,0.144053639277075,0.933882044825318,0.521455585920883,0.0637644202202416,0.0725754389444487,0.495549068461479,0.156486950175349,0.238799069077317,0.0837368904782096,0.163482832980245,0.0980571529459159,0.523070364176143,45579.1118069348,"YES"
"5776",5908,"12241000020150000000",2,8.24485939591126,"NORMAL",57,"Commercial","PROFESSIONAL BUILDING",10.7450547382143,11.8550957227061,0.00283997469326185,0.138678966342711,0.931462830568568,0.498014081400441,0.0691596858216448,0.0973508900914488,0.495755088639227,0.161594893390934,0.244133547594999,0.0821934397735974,0.158900793611847,0.0911892371106644,0.535494114630749,46572.5516531644,"NO"
"5777",5909,"12241000020270000000",2,7.24992553671799,"NORMAL",87,"Commercial","CONVERTED RESIDENCE",9.89343721668263,11.2371719633837,0.00202699637611058,0.144724503419916,0.934184010008785,0.524381543468264,0.0630909857104053,0.0694829788077662,0.495523353119979,0.155849379110309,0.238133221982625,0.0839295432678047,0.164054760974912,0.0989144029639514,0.521519637499119,45455.1111134891,"NO"
"5778",5910,"12241000020300010000",2,8.14786712992395,"NORMAL",87,"Commercial","DETACHED ROW BUILDING",10.1266311038503,10.7493558201137,0.00178266432089952,0.146541425799967,0.93500183177746,0.532306005980752,0.0612671019248764,0.061107572115198,0.495453707454789,0.154122625416128,0.236329887431288,0.0844513108547745,0.165603731484631,0.101236120050323,0.517319755846634,45119.2761497822,"NO"
"5779",5911,"12241000020310000000",1,8.090708716084,"FAIR",67,"Commercial","MULTI-OCCUPANT SM STRC",10.4884925744764,11.8940978805093,0.0018501595951325,0.146039511819848,0.934775913387412,0.530116920434987,0.0617709389517742,0.0634212283034511,0.495472946654767,0.154599630834107,0.236828047854697,0.0843071756681819,0.165175837611918,0.100594759540747,0.518479948125276,45212.0485572047,"NO"
"5780",5912,"12241000020320010000",1,7.4265490723973,"NORMAL",32,"Commercial","1 OCCUPANT SM STRUCTURE",11.3562716549249,11.7320609948869,0.00203880742140979,0.144636673141087,0.934144476391519,0.52399847385578,0.0631791525045362,0.0698878471242048,0.495526719801055,0.155932850622407,0.238220395423937,0.0839043209505773,0.163979883526508,0.0988021708392905,0.521722660358342,45471.3454220246,"NO"
"5781",5913,"12241000020410000000",2,8.66699155650463,"NORMAL",92,"Commercial","APARTMENT",10.1425044530066,12.2040706428595,0.00199308946993067,0.144976644779851,0.93429750230499,0.525481251841383,0.0628378782892543,0.0683206911631991,0.495513688121118,0.15560975080835,0.237882966258339,0.0840019509778935,0.164269717615387,0.099236596641551,0.520936803646088,45408.5059940892,"NO"
"5782",5914,"12241000020440010000",2,8.43294163896865,"NORMAL",109,"Commercial","DETACHED ROW BUILDING",10.2435248553218,11.7897993387054,0.00157560404276635,0.148081184686842,0.93569489844339,0.539021626698116,0.0597214435642166,0.0540097967629483,0.495394685928561,0.1526592803799,0.234801643609803,0.0848934850982871,0.166916413376843,0.103203669438124,0.513760547611192,44834.6713281515,"YES"
"5783",5915,"12241000020450000000",2,8.96852355539635,"NORMAL",117,"Commercial","DETACHED ROW BUILDING",10.2435248553218,12.1112123645062,0.00152171958049609,0.148481884813362,0.935875259084976,0.540769270497443,0.0593192081844104,0.0521627027108236,0.495379326424402,0.152278465860071,0.234403940113599,0.0850085545918484,0.167258019978223,0.103715695895867,0.512834314807857,44760.6070126229,"NO"
"5784",5916,"12241000020460000000",2,8.53306654057253,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",10.9903645849858,11.7060220949321,0.0014983748559893,0.148655482798185,0.935953397927089,0.541526413861454,0.059144945071579,0.0513624738513667,0.495372672124107,0.152113483049089,0.234231640378887,0.085058406915007,0.167406016481536,0.103937524528698,0.512433036800951,44728.5196358736,"NO"
"5785",5917,"12241000020480000000",2,7.69439280262942,"NORMAL",97,"Commercial","CONVERTED RESIDENCE",9.57498348556409,11.2332115621676,0.00140309891718143,0.149363981670144,0.936272303020081,0.544616514359209,0.0584337316379073,0.0480965301550192,0.495345514180672,0.15144014495941,0.233528440005874,0.0852618673109224,0.168010028997911,0.104842865315273,0.510795316089369,44597.5626420234,"NO"
"5786",5918,"12241000020620000000",2,8.35585004100747,"GOOD",117,"Commercial","DETACHED ROW BUILDING",10.0604913013458,11.5768387907139,0.00146917836787373,0.148872596154966,0.936051123637001,0.542473348455723,0.0589269998608191,0.0503616536284474,0.495364349807028,0.151907144410194,0.234016150701321,0.0851207555951214,0.167591110897573,0.104214958389193,0.511931171441337,44688.3889967801,"YES"
"5787",5919,"12241000020630000000",2,8.1886891244442,"NORMAL",107,"Commercial","BAR",10.0604913013458,11.9157203445225,0.00151461419040142,0.148534722507011,0.935899042058067,0.540999720805705,0.0592661680469944,0.0519191385509723,0.495377301067479,0.152228250350755,0.234351497565905,0.0850237280501201,0.167303065396873,0.103783213461558,0.512712178572124,44750.8406378322,"NO"
"5788",5920,"12241000020640000000",1,7.09007683577609,"NORMAL",57,"Commercial","1 OCCUPANT SM STRUCTURE",10.0604913013458,11.0284171495216,0.00157092886780642,0.148115950612287,0.935710547064899,0.539173257431453,0.0596865444356657,0.0538495374322006,0.495393353292654,0.152626239788374,0.234767137680847,0.0849034688671192,0.166946052173662,0.103248094364591,0.513680184919856,44828.245289572,"NO"
"5789",5921,"12241000020650000000",2,8.536211197252,"NORMAL",100,"Commercial","DETACHED ROW BUILDING",10.0604913013458,11.9022611911485,0.00164110346273851,0.147594112444418,0.935475660523738,0.536897273028227,0.0602103819883852,0.0562550374863576,0.495413356219979,0.153122180613379,0.235285073289246,0.08475361202974,0.16650117244641,0.102581274139376,0.514886432677528,44924.7004293686,"NO"
"5790",5922,"12241000020670000000",2,8.30052860619974,"NORMAL",93,"Commercial","DETACHED ROW BUILDING",9.69276652122048,11.7605664878848,0.00174616762908922,0.146812825539517,0.935123992535373,0.533489709305437,0.0609946623370346,0.0598565097583552,0.495443304250117,0.153864694473116,0.23606051735091,0.0845292490147994,0.165835106362019,0.101582922654258,0.516692405554107,45069.1113641631,"NO"
"5791",5923,"12243000010360010000",3,10.5308153920588,"NORMAL",46,"Community services","HOME FOR AGED",12.1776731710085,14.0667360934054,0.00428865571398339,0.127906163871785,0.926613843915597,0.451028766962906,0.0799737634989063,0.147009919504788,0.496168028125408,0.171833072339903,0.254825785812685,0.079099802306267,0.149716717551303,0.0774234319010026,0.560395836322464,48563.7669998231,"NO"
"5792",5924,"12245000010010000000",1,9.94539695561334,"FAIR",67,"Commercial","NEIGHBORHD SHOPPING CTR",12.5984525140897,13.5777608542607,0.00921491744250736,0.12454962258829,0.93762628848082,0.739525782547115,0.0576509853054683,0.0213050482579212,0.534007012533703,0.183642140337692,0.112981279205908,0.0130658392386379,0.103087124626918,0.0412026945727436,0.214735354118556,49136.777833828,"NO"
"5793",5925,"12245000010020000000",2,9.60508151672137,"NORMAL",112,"Commercial","DETACHED ROW BUILDING",12.0827744291857,12.9403617694213,0.00917016572674488,0.124934285754699,0.937450762886016,0.736965997655454,0.0576157558957256,0.0213797995879224,0.53407127589553,0.183481385072035,0.113448381876,0.0130866893816619,0.103060523158339,0.0413150385078935,0.214309541017484,49132.4712483582,"NO"
"5794",5926,"12245000010070000000",2,7.78862606562503,"NORMAL",67,"Commercial","APARTMENT",11.136047813714,12.1356501812336,0.0084934653210298,0.130750860970598,0.934796602275772,0.698258934803964,0.0570830443457929,0.0225101306708251,0.535043016135667,0.181050569814171,0.120511542717467,0.0134019689190632,0.102658276579111,0.0430138155313047,0.207870728709524,49067.3504348865,"NO"
"5795",5927,"12245000010080000000",2,8.38068594676157,"NORMAL",112,"Commercial","APARTMENT",10.6596095322575,12.2424045747776,0.00861667570173195,0.129691806711607,0.935279859174203,0.70530653210037,0.0571800379227396,0.0223043253811168,0.534866086309824,0.18149316105663,0.119225516096398,0.0133445643253867,0.102731515716762,0.0427045103173358,0.209043076928963,49079.2073218511,"NO"
"5796",5928,"12245000010110000000",2,8.15851624480683,"NORMAL",117,"Commercial","APARTMENT",10.3352699689617,12.1766438348394,0.00901493371661835,0.126268581781701,0.936841910455535,0.728086772636841,0.0574935542773798,0.0216390924221303,0.534294188708236,0.182923767054464,0.115068639003095,0.0131590130804941,0.10296824961375,0.041704730267901,0.212832506617991,49117.5328285037,"NO"
"5797",5929,"12245000010120000000",2,8.46379241468912,"NORMAL",112,"Commercial","APARTMENT",10.4072885613652,12.3753933901469,0.0091306462230782,0.125273975466174,0.937295759122042,0.734705493746535,0.057584645383787,0.0214458112571901,0.534128025812715,0.183339424742641,0.113860872556389,0.0131051017998149,0.103037031839244,0.0414142475880693,0.213933512475955,49128.6681736075,"NO"
"5798",5930,"12245000010130000000",2,8.53306654057253,"NORMAL",92,"Commercial","DETACHED ROW BUILDING",10.6188853420309,12.4833255224914,0.00902739161757904,0.126161499951458,0.936890772950277,0.728799360883295,0.0575033613761692,0.0216182832833081,0.534276299190853,0.182968517811934,0.114938607814272,0.0131532088557312,0.102975654882025,0.0416734561682651,0.212951043691946,49118.7316879071,"YES"
"5799",5931,"12245000010140000000",2,7.37525577800975,"NORMAL",92,"Commercial","CONVERTED RESIDENCE",9.99879773234045,12.1308101610296,0.00900827625467605,0.126325805965117,0.936815798496532,0.727705967784863,0.0574883133955361,0.0216502127585496,0.534303748808411,0.182899852394547,0.115138127249441,0.0131621148394168,0.102964292262358,0.0417214430454999,0.212769160789421,49116.8921619196,"NO"
"5800",5932,"12245000010160000000",2,8.14206328310415,"NORMAL",111,"Commercial","APARTMENT",10.7536384819057,12.2699859712738,0.00887441467526947,0.127476412553441,0.936290765367713,0.720049125076139,0.0573829349904991,0.0218738093497912,0.534495973731314,0.182419000355868,0.116535327336593,0.0132244819024105,0.102884721802593,0.0420574868449315,0.211495466289216,49104.0102796717,"NO"
"5801",5933,"12245000010170000000",3,8.35490952835879,"FAIR",107,"Commercial","CONVERTED RESIDENCE",10.8493370866518,12.2239125636585,0.00878420433259379,0.128251815137796,0.935936941524629,0.714889120184296,0.0573119196769854,0.022024492803598,0.534625515577771,0.182094950487505,0.11747691116675,0.013266511543397,0.10283109866088,0.0422839493327877,0.210637113819171,49095.3290806522,"NO"
"5802",5934,"12245000010180000000",2,7.98616486033273,"FAIR",107,"Commercial","APARTMENT",10.65490364122,12.4591632732123,0.00869911070141167,0.128983237052109,0.935603186494842,0.710021789674944,0.0572449323369844,0.0221666295238805,0.534747709838186,0.18178928065891,0.118365088561869,0.0133061572720656,0.102780517012387,0.0424975669163889,0.209827446919082,49087.1402773989,"NO"
"5803",5935,"12245000010210000000",2,8.53738789870176,"NORMAL",112,"Commercial","APARTMENT",10.7663775076832,12.3888107822093,0.00844892808641103,0.131133680565326,0.934621917920899,0.695711418170221,0.0570479837797239,0.0225845237408025,0.535106971503061,0.180890584998822,0.120976406708813,0.0134227191337951,0.10263180260315,0.0431256210366918,0.207446956399054,49063.0644895499,"NO"
"5804",5936,"12245000010220000000",2,8.58671925406485,"NORMAL",112,"Commercial","APARTMENT",10.9490506201144,12.2927089521897,0.00835728067737327,0.131921435446967,0.934262457602796,0.690469213507949,0.0569758371799827,0.0227376076080915,0.535238576973538,0.180561372960007,0.121932990132246,0.0134654183142321,0.102577325235516,0.0433556911111497,0.206574930225697,49054.2449975284,"NO"
