SBL,Latitute,Longtitute,X,PROB,RiskLevel
12083000030490000000,-77.63134027,43.13620508,38616,0.0562408972242784,Mid
12083000030500000000,-77.6314641,43.13620503,38617,0.0698226023612532,Mid
12083000030510000000,-77.63159635,43.13620485,38618,0.111249864753448,High
12083000030520000000,-77.63173767,43.13620464,38619,0.143980037692764,High
12083000030530000000,-77.63188099,43.13620485,38620,0.0590394758723574,Mid
12083000030540000000,-77.63202446,43.13620457,38621,0.0356865493626472,Low
12083000030550000000,-77.6321669,43.13620452,38622,0.410441067929894,High
12083000030560000000,-77.63230985,43.13620421,38623,0.0389377171922097,Low
12083000030570000000,-77.63245113,43.13620504,38624,0.16584087630246,High
12083000030600000000,-77.6326766,43.13612073,38625,0.0694107150635444,Mid
12083000030610000000,-77.632812,43.13612073,38626,0.0684337451364109,Mid
12083000030620000000,-77.6329474,43.13612072,38627,0.0282911896017203,Low
12083000030630000000,-77.6330832,43.13620567,38628,0.0147368314794029,Low
12083000030640000000,-77.6332274,43.13620536,38629,0.0311984333134664,Low
12083000030650000000,-77.63337029,43.13620571,38630,0.0425900422106321,Low
12083000030660000000,-77.63350405,43.13620563,38631,0.0254326475457841,Low
12083000030670000000,-77.63364056,43.13620567,38632,0.190335880179565,High
